Potri.005G173200	TCONS_00095623
Potri.010G100100	TCONS_00186395
Potri.013G041300	TCONS_00221718
Potri.018G032600	TCONS_00278732
Potri.015G079900	TCONS_00244340
Potri.004G016000	TCONS_00073928
Potri.004G062300	TCONS_00083063
Potri.001G253400	TCONS_00027019
Potri.002G126000	TCONS_00040099
Potri.007G081400	TCONS_00138138
Potri.008G182500	TCONS_00157471
Potri.001G193400	TCONS_00024798
Potri.001G159700	TCONS_00023575
Potri.004G214300	TCONS_00088396
Potri.001G139800	TCONS_00005081
Potri.001G023800	TCONS_00018297
Potri.010G095800	TCONS_00175357
Potri.002G055100	TCONS_00037069
Potri.009G016000	TCONS_00166102
Potri.015G067600	TCONS_00249004
Potri.008G067400	TCONS_00143410
Potri.005G026800	TCONS_00099776
Potri.009G054600	TCONS_00161388
Potri.014G195600	TCONS_00233376
Potri.015G012600	TCONS_00241459
Potri.015G023700	TCONS_00247433
Potri.015G004800	TCONS_00241191
Potri.001G382400	TCONS_00031550
Potri.002G114700	TCONS_00050486
Potri.001G078100	TCONS_00020354
Potri.005G010200	TCONS_00089950
Potri.001G150500	TCONS_00005603
Potri.001G163300	TCONS_00006173
Potri.014G044500	TCONS_00227291
Potri.007G101100	TCONS_00138750
Potri.017G139700	TCONS_00270958
Potri.012G043800	TCONS_00204885
Potri.011G065600	TCONS_00194292
Potri.011G167000	TCONS_00197623
Potri.018G046400	TCONS_00279124
Potri.001G032800	TCONS_00001230
Potri.005G102100	TCONS_00102632
Potri.018G123300	TCONS_00276218
Potri.015G008000	TCONS_00246819
Potri.005G109900	TCONS_00102891
Potri.010G002200	TCONS_00181961
Potri.009G151100	TCONS_00171156
Potri.019G035800	TCONS_00288076
Potri.005G113900	TCONS_00103045
Potri.001G269400	TCONS_00009939
Potri.005G115500	TCONS_00093792
Potri.005G058900	TCONS_00100956
Potri.007G050100	TCONS_00131467
Potri.001G204900	TCONS_00025256
Potri.009G050600	TCONS_00167267
Potri.019G062800	TCONS_00285387
Potri.010G029100	TCONS_00183148
Potri.016G000600	TCONS_00251700
Potri.010G034900	TCONS_00172942
Potri.001G356300	TCONS_00013357
Potri.002G059800	TCONS_00048153
Potri.005G227000	TCONS_00107232
Potri.011G104000	TCONS_00201146
Potri.019G039000	TCONS_00284047
Potri.011G076800	TCONS_00200063
Potri.006G211200	TCONS_00116298
Potri.010G189500	TCONS_00189732
Potri.014G176200	TCONS_00240052
Potri.001G110300	TCONS_00003916
Potri.007G108500	TCONS_00139064
Potri.009G121000	TCONS_00163763
Potri.003G169100	TCONS_00063068
Potri.011G089500	TCONS_00200588
Potri.016G043500	TCONS_00258244
Potri.018G064500	TCONS_00279786
Potri.005G100500	TCONS_00093280
Potri.010G174100	TCONS_00178266
Potri.011G080100	TCONS_00200187
Potri.015G086800	TCONS_00244520
Potri.006G185200	TCONS_00125888
Potri.013G150400	TCONS_00219692
Potri.006G224600	TCONS_00127331
Potri.002G221400	TCONS_00043894
Potri.012G115900	TCONS_00213120
Potri.016G041900	TCONS_00252903
Potri.009G118100	TCONS_00163626
Potri.003G156600	TCONS_00062552
Potri.001G095300	TCONS_00021214
Potri.002G176100	TCONS_00052789
Potri.017G114700	TCONS_00270185
Potri.005G140300	TCONS_00104141
Potri.013G042300	TCONS_00221743
Potri.011G079600	TCONS_00200173
Potri.014G165300	TCONS_00239650
Potri.001G350300	TCONS_00030432
Potri.009G134200	TCONS_00170596
Potri.004G138000	TCONS_00085714
Potri.013G127000	TCONS_00224633
Potri.001G253700	TCONS_00027052
Potri.001G043200	TCONS_00001569
Potri.T044000	TCONS_00299029
Potri.014G138800	TCONS_00231111
Potri.002G140400	TCONS_00040585
Potri.001G396600	TCONS_00014797
Potri.008G193200	TCONS_00148656
Potri.014G095700	TCONS_00229379
Potri.010G213700	TCONS_00190720
Potri.012G090900	TCONS_00207015
Potri.010G170300	TCONS_00189076
Potri.002G256600	TCONS_00055776
Potri.003G154600	TCONS_00062520
Potri.016G081700	TCONS_00254434
Potri.016G125300	TCONS_00261023
Potri.002G068900	TCONS_00048550
Potri.001G394600	TCONS_00014733
Potri.T167100	TCONS_00302883
Potri.002G263200	TCONS_00056034
Potri.018G014900	TCONS_00278003
Potri.015G062000	TCONS_00248798
Potri.T063100	TCONS_00301203
Potri.001G003400	TCONS_00017542
Potri.007G010600	TCONS_00135420
Potri.015G147100	TCONS_00246521
Potri.003G034300	TCONS_00066236
Potri.001G160500	TCONS_00006060
Potri.015G132700	TCONS_00246072
Potri.002G111700	TCONS_00039553
Potri.004G134800	TCONS_00077698
Potri.010G036500	TCONS_00183553
Potri.005G015000	TCONS_00090151
Potri.002G065300	TCONS_00048359
Potri.001G401300	TCONS_00032163
Potri.006G099600	TCONS_00122542
Potri.009G065300	TCONS_00161849
Potri.012G068700	TCONS_00211590
Potri.010G129800	TCONS_00176628
Potri.008G160200	TCONS_00147276
Potri.002G244400	TCONS_00055293
Potri.017G142400	TCONS_00266351
Potri.006G024000	TCONS_00119839
Potri.002G041400	TCONS_00047317
Potri.009G013400	TCONS_00159883
Potri.015G057100	TCONS_00243294
Potri.011G070900	TCONS_00194473
Potri.005G058400	TCONS_00091740
Potri.010G187900	TCONS_00189585
Potri.011G144700	TCONS_00202481
Potri.008G172900	TCONS_00157080
Potri.001G174900	TCONS_00024065
Potri.006G129100	TCONS_00123880
Potri.010G045500	TCONS_00183931
Potri.010G059900	TCONS_00184453
Potri.018G083700	TCONS_00280429
Potri.001G414700	TCONS_00015357
Potri.008G003100	TCONS_00150201
Potri.011G146700	TCONS_00202572
XLOC_067663	TCONS_00248440
Potri.006G263300	TCONS_00118451
Potri.011G031300	TCONS_00193389
Potri.019G068700	TCONS_00289472
Potri.004G125800	TCONS_00077392
Potri.008G058900	TCONS_00152431
Potri.018G138700	TCONS_00282394
Potri.011G111500	TCONS_00201367
Potri.015G143300	TCONS_00246360
Potri.013G081900	TCONS_00223102
Potri.002G081200	TCONS_00049029
Potri.003G063300	TCONS_00058671
Potri.014G157200	TCONS_00239321
Potri.018G143800	TCONS_00277039
Potri.017G068100	TCONS_00263875
Potri.012G130900	TCONS_00208449
Potri.015G093200	TCONS_00249914
Potri.010G195100	TCONS_00179372
Potri.013G149200	TCONS_00225218
Potri.017G144800	TCONS_00266398
Potri.005G064800	TCONS_00101197
Potri.006G204900	TCONS_00126762
Potri.013G035800	TCONS_00215507
Potri.012G014500	TCONS_00203891
Potri.009G159600	TCONS_00171423
Potri.016G024900	TCONS_00252434
Potri.009G030500	TCONS_00166618
Potri.017G065500	TCONS_00268600
Potri.011G065100	TCONS_00199718
Potri.018G021300	TCONS_00278287
Potri.002G241900	TCONS_00044741
Potri.014G116000	TCONS_00237769
Potri.002G218500	TCONS_00043817
Potri.001G092300	TCONS_00021125
Potri.006G063300	TCONS_00110801
Potri.012G106000	TCONS_00207620
Potri.014G043000	TCONS_00234980
Potri.017G071900	TCONS_00268877
Potri.004G129000	TCONS_00077483
Potri.005G217400	TCONS_00097468
XLOC_059999	TCONS_00221296
Potri.003G054900	TCONS_00066990
Potri.006G210500	TCONS_00116249
Potri.002G139500	TCONS_00040546
Potri.001G336400	TCONS_00029865
Potri.010G206100	TCONS_00190450
Potri.005G241800	TCONS_00098428
Potri.019G055200	TCONS_00288925
Potri.013G020800	TCONS_00215004
Potri.005G191400	TCONS_00096296
Potri.004G223300	TCONS_00080605
Potri.019G083100	TCONS_00285930
Potri.010G177300	TCONS_00178431
Potri.005G215800	TCONS_00097393
Potri.016G112800	TCONS_00255588
Potri.016G084700	TCONS_00259618
Potri.013G010300	TCONS_00220421
Potri.003G163500	TCONS_00071341
Potri.017G097200	TCONS_00269717
Potri.004G078700	TCONS_00075790
Potri.002G136700	TCONS_00040343
Potri.003G127200	TCONS_00061445
Potri.007G024100	TCONS_00135966
Potri.001G330800	TCONS_00012275
Potri.014G083400	TCONS_00236534
Potri.001G191100	TCONS_00024702
Potri.015G000900	TCONS_00246599
Potri.007G003000	TCONS_00135101
Potri.001G412800	TCONS_00032637
Potri.003G050100	TCONS_00058173
Potri.017G010100	TCONS_00262030
Potri.004G137600	TCONS_00077792
Potri.001G157800	TCONS_00005943
Potri.001G042500	TCONS_00001527
Potri.008G144200	TCONS_00156061
Potri.T013500	TCONS_00296105
Potri.014G154600	TCONS_00231857
Potri.010G234000	TCONS_00181162
Potri.010G146700	TCONS_00177141
Potri.003G111600	TCONS_00069504
Potri.019G031900	TCONS_00283817
Potri.006G082700	TCONS_00111706
Potri.T015900	TCONS_00295913
Potri.017G111800	TCONS_00270080
Potri.004G001300	TCONS_00081146
Potri.002G025800	TCONS_00035858
Potri.010G040700	TCONS_00183761
Potri.010G211300	TCONS_00179990
Potri.001G398600	TCONS_00014852
Potri.010G073100	TCONS_00185132
Potri.018G044300	TCONS_00279079
Potri.016G068200	TCONS_00253946
Potri.001G136300	TCONS_00004969
Potri.008G067300	TCONS_00152896
XLOC_081936	TCONS_00292731
Potri.007G054900	TCONS_00131683
Potri.002G011100	TCONS_00035286
Potri.001G023100	TCONS_00018289
Potri.009G073800	TCONS_00162193
Potri.011G057000	TCONS_00199426
Potri.010G049700	TCONS_00173548
XLOC_035455	TCONS_00127393
Potri.001G215000	TCONS_00008150
Potri.003G104200	TCONS_00069054
Potri.002G086400	TCONS_00049253
Potri.007G018700	TCONS_00130523
Potri.006G084700	TCONS_00122060
Potri.001G200200	TCONS_00025046
Potri.017G078500	TCONS_00269088
Potri.014G071200	TCONS_00236020
Potri.002G080800	TCONS_00038146
Potri.007G114600	TCONS_00139199
Potri.001G272100	TCONS_00027743
Potri.009G071400	TCONS_00162055
Potri.009G022500	TCONS_00166323
Potri.012G060600	TCONS_00211134
Potri.012G011700	TCONS_00209306
Potri.016G002100	TCONS_00256822
Potri.006G047300	TCONS_00110243
Potri.009G136900	TCONS_00170665
Potri.017G001100	TCONS_00266722
Potri.014G149900	TCONS_00231632
Potri.001G310100	TCONS_00011639
Potri.010G002900	TCONS_00182002
Potri.017G137000	TCONS_00266202
Potri.008G039200	TCONS_00142328
Potri.015G082900	TCONS_00249619
Potri.013G051400	TCONS_00216137
Potri.012G018700	TCONS_00204019
Potri.006G064300	TCONS_00110870
Potri.002G210000	TCONS_00053926
Potri.005G071500	TCONS_00101445
Potri.018G093400	TCONS_00280819
Potri.001G366500	TCONS_00013743
Potri.009G169000	TCONS_00171808
Potri.008G006500	TCONS_00140919
Potri.016G135400	TCONS_00256297
Potri.016G043200	TCONS_00258236
Potri.019G098700	TCONS_00286360
Potri.019G018700	TCONS_00287535
Potri.011G011300	TCONS_00198181
Potri.008G021900	TCONS_00150729
Potri.005G078100	TCONS_00101730
Potri.017G072100	TCONS_00268903
Potri.006G101000	TCONS_00112319
Potri.006G145200	TCONS_00113963
Potri.007G090600	TCONS_00133169
Potri.017G101400	TCONS_00265039
Potri.009G111000	TCONS_00169629
Potri.005G204600	TCONS_00106292
Potri.010G243100	TCONS_00181446
Potri.013G042800	TCONS_00221759
Potri.006G003800	TCONS_00108733
Potri.012G107500	TCONS_00207681
Potri.003G223200	TCONS_00073297
Potri.003G095900	TCONS_00068777
Potri.011G080600	TCONS_00200247
Potri.009G094000	TCONS_00169055
Potri.006G033500	TCONS_00120126
Potri.010G137300	TCONS_00176793
Potri.016G093200	TCONS_00254859
Potri.001G369300	TCONS_00013897
Potri.013G125300	TCONS_00219019
Potri.002G238100	TCONS_00055028
Potri.002G254900	TCONS_00045165
Potri.006G226100	TCONS_00127429
Potri.019G041900	TCONS_00288348
Potri.002G046900	TCONS_00047565
Potri.006G038500	TCONS_00109788
Potri.001G396100	TCONS_00031952
Potri.002G180500	TCONS_00052925
Potri.004G140900	TCONS_00077881
Potri.004G044700	TCONS_00074719
Potri.015G062900	TCONS_00248823
Potri.001G097800	TCONS_00003316
Potri.004G172000	TCONS_00078861
Potri.006G035300	TCONS_00120210
Potri.012G050000	TCONS_00205153
Potri.015G078100	TCONS_00244183
Potri.007G140700	TCONS_00134724
Potri.019G103200	TCONS_00290527
Potri.001G062800	TCONS_00019751
Potri.002G048000	TCONS_00047603
Potri.017G110200	TCONS_00265356
Potri.014G014200	TCONS_00233982
Potri.008G096700	TCONS_00154157
Potri.001G224400	TCONS_00008433
Potri.010G026100	TCONS_00183021
Potri.001G438300	TCONS_00016034
Potri.019G013900	TCONS_00287424
Potri.010G054600	TCONS_00173698
Potri.005G200100	TCONS_00096770
Potri.018G060300	TCONS_00273782
Potri.006G073200	TCONS_00111298
Potri.003G133100	TCONS_00061632
Potri.014G051900	TCONS_00227660
Potri.005G123800	TCONS_00103467
Potri.009G013300	TCONS_00159870
Potri.008G129900	TCONS_00145858
Potri.005G043400	TCONS_00100411
Potri.005G087600	TCONS_00102166
Potri.004G048700	TCONS_00082697
Potri.018G109200	TCONS_00281420
Potri.011G002800	TCONS_00197898
Potri.014G109500	TCONS_00229911
Potri.006G110100	TCONS_00122961
Potri.004G184000	TCONS_00079267
Potri.010G043200	TCONS_00173250
Potri.013G083400	TCONS_00223163
Potri.010G052600	TCONS_00184248
Potri.004G102500	TCONS_00084589
Potri.010G199500	TCONS_00190157
Potri.001G038000	TCONS_00001427
Potri.001G179000	TCONS_00006731
Potri.001G115800	TCONS_00004146
Potri.019G053300	TCONS_00288798
Potri.006G244700	TCONS_00117809
Potri.015G145700	TCONS_00246461
Potri.003G137900	TCONS_00061793
Potri.016G035000	TCONS_00252716
Potri.017G054000	TCONS_00263452
Potri.015G094100	TCONS_00249956
Potri.005G160700	TCONS_00095115
Potri.018G071700	TCONS_00274310
Potri.011G067400	TCONS_00194361
Potri.006G175200	TCONS_00115104
Potri.005G048900	TCONS_00091378
Potri.013G061200	TCONS_00222335
Potri.014G055100	TCONS_00235325
Potri.017G063800	TCONS_00268563
Potri.006G020800	TCONS_00109193
Potri.006G150700	TCONS_00124757
Potri.016G037600	TCONS_00258062
Potri.015G088700	TCONS_00244616
Potri.005G189600	TCONS_00096244
Potri.002G056600	TCONS_00037110
Potri.003G170000	TCONS_00063134
Potri.009G120600	TCONS_00170083
Potri.001G307200	TCONS_00011513
Potri.009G104300	TCONS_00163248
Potri.002G214800	TCONS_00043676
Potri.018G018300	TCONS_00271965
Potri.008G007000	TCONS_00150342
Potri.008G195200	TCONS_00157932
Potri.003G056200	TCONS_00067007
Potri.002G197800	TCONS_00042878
Potri.013G130800	TCONS_00219245
Potri.012G100500	TCONS_00212708
Potri.003G099900	TCONS_00060334
Potri.013G035100	TCONS_00221399
Potri.004G166600	TCONS_00086695
Potri.019G090600	TCONS_00290212
Potri.003G064900	TCONS_00058764
Potri.013G073400	TCONS_00217004
Potri.002G162400	TCONS_00041434
Potri.012G106900	TCONS_00212894
Potri.016G104900	TCONS_00260367
Potri.016G132200	TCONS_00261233
Potri.009G098800	TCONS_00169185
Potri.005G177500	TCONS_00095780
Potri.017G037700	TCONS_00263022
Potri.010G093600	TCONS_00186031
Potri.015G129400	TCONS_00246001
Potri.003G129900	TCONS_00070209
Potri.010G206800	TCONS_00179800
Potri.019G133000	TCONS_00291308
Potri.003G197400	TCONS_00064170
Potri.004G041700	TCONS_00082503
Potri.006G011500	TCONS_00108947
Potri.001G197600	TCONS_00007381
Potri.003G052000	TCONS_00066849
Potri.006G061800	TCONS_00121261
Potri.002G051300	TCONS_00047808
Potri.019G083800	TCONS_00285942
Potri.014G104500	TCONS_00237409
Potri.015G048100	TCONS_00248200
Potri.007G008300	TCONS_00129978
Potri.001G410500	TCONS_00032577
Potri.004G157200	TCONS_00086353
Potri.008G150500	TCONS_00146958
Potri.007G001500	TCONS_00129696
Potri.010G221900	TCONS_00180639
Potri.008G095700	TCONS_00154122
Potri.005G234700	TCONS_00107531
Potri.017G153200	TCONS_00271354
Potri.019G002200	TCONS_00282989
Potri.002G091900	TCONS_00049441
Potri.012G091100	TCONS_00212388
Potri.001G028200	TCONS_00000992
Potri.005G022600	TCONS_00090425
Potri.002G120200	TCONS_00039844
Potri.004G003200	TCONS_00073447
Potri.007G013000	TCONS_00135513
Potri.001G146400	TCONS_00023088
Potri.001G012800	TCONS_00000491
Potri.010G039700	TCONS_00183714
Potri.007G122600	TCONS_00134185
Potri.005G136000	TCONS_00094312
Potri.012G069300	TCONS_00206106
Potri.003G010000	TCONS_00056434
Potri.001G423500	TCONS_00015697
Potri.006G266400	TCONS_00128900
Potri.005G049300	TCONS_00100703
Potri.011G051500	TCONS_00199237
Potri.005G054700	TCONS_00100851
Potri.003G207600	TCONS_00064518
Potri.T161200	TCONS_00302031
Potri.015G039900	TCONS_00248005
Potri.002G084900	TCONS_00049206
Potri.017G007400	TCONS_00266879
Potri.009G130400	TCONS_00164083
Potri.012G006400	TCONS_00209184
Potri.010G186900	TCONS_00189551
Potri.016G004400	TCONS_00251845
Potri.012G128300	TCONS_00208402
Potri.007G116100	TCONS_00139226
Potri.005G073000	TCONS_00101545
Potri.006G109900	TCONS_00122951
Potri.018G111000	TCONS_00275921
Potri.010G006800	TCONS_00182266
Potri.001G139400	TCONS_00022780
Potri.007G043700	TCONS_00136649
Potri.008G127300	TCONS_00145806
Potri.010G035200	TCONS_00172943
Potri.019G042800	TCONS_00288381
Potri.011G139700	TCONS_00202318
Potri.010G180500	TCONS_00178587
Potri.016G002800	TCONS_00251775
Potri.013G154200	TCONS_00225377
Potri.009G073300	TCONS_00162125
Potri.010G102000	TCONS_00175534
Potri.001G376600	TCONS_00031396
Potri.001G144000	TCONS_00022933
Potri.001G209300	TCONS_00025433
Potri.012G125500	TCONS_00213540
Potri.016G127500	TCONS_00256064
Potri.012G072200	TCONS_00206192
Potri.010G131000	TCONS_00187542
Potri.016G095500	TCONS_00254967
Potri.006G066800	TCONS_00111084
Potri.012G034300	TCONS_00210285
Potri.014G028100	TCONS_00226747
Potri.006G215800	TCONS_00116500
Potri.001G119700	TCONS_00004321
XLOC_057082	TCONS_00210653
Potri.003G106500	TCONS_00069182
Potri.007G124600	TCONS_00139528
Potri.018G104000	TCONS_00281258
Potri.005G130400	TCONS_00103758
Potri.012G131900	TCONS_00208480
Potri.006G049200	TCONS_00110316
Potri.004G039000	TCONS_00082350
Potri.003G091800	TCONS_00068550
Potri.006G153700	TCONS_00114348
Potri.006G174800	TCONS_00115060
Potri.009G136000	TCONS_00164271
Potri.014G169100	TCONS_00239760
Potri.017G001800	TCONS_00266769
Potri.018G003700	TCONS_00271555
Potri.001G354900	TCONS_00030626
Potri.005G115900	TCONS_00103102
Potri.012G127900	TCONS_00208397
Potri.009G117500	TCONS_00169922
Potri.013G046900	TCONS_00215931
Potri.013G114900	TCONS_00224223
Potri.002G173900	TCONS_00052733
Potri.002G106900	TCONS_00039296
Potri.001G327000	TCONS_00029500
Potri.010G159400	TCONS_00188640
Potri.004G175100	TCONS_00078962
Potri.013G005300	TCONS_00214317
Potri.T079400	TCONS_00302799
Potri.009G092500	TCONS_00162859
Potri.004G209200	TCONS_00080056
Potri.006G193500	TCONS_00126211
Potri.008G206600	TCONS_00158469
Potri.001G047800	TCONS_00001693
Potri.003G150400	TCONS_00062346
Potri.002G174300	TCONS_00041904
Potri.002G186800	TCONS_00042306
Potri.014G112700	TCONS_00230028
Potri.008G221500	TCONS_00158927
Potri.012G087100	TCONS_00212210
Potri.019G105300	TCONS_00286629
Potri.015G071200	TCONS_00243801
Potri.001G171900	TCONS_00023943
Potri.017G039200	TCONS_00267735
Potri.008G167800	TCONS_00147533
Potri.003G061800	TCONS_00067136
Potri.006G096200	TCONS_00122425
XLOC_050482	TCONS_00188448
Potri.006G191900	TCONS_00115548
Potri.014G073200	TCONS_00228397
Potri.001G390400	TCONS_00031760
Potri.002G102100	TCONS_00049846
Potri.003G030900	TCONS_00057408
Potri.T075400	TCONS_00302509
Potri.010G211900	TCONS_00190676
Potri.002G179500	TCONS_00042011
Potri.002G075500	TCONS_00037936
Potri.001G004200	TCONS_00017577
Potri.017G116300	TCONS_00270234
Potri.007G071300	TCONS_00132558
Potri.017G109600	TCONS_00265339
Potri.012G056500	TCONS_00205409
Potri.002G061900	TCONS_00037341
Potri.007G146000	TCONS_00134891
Potri.003G053500	TCONS_00058305
Potri.010G066600	TCONS_00184792
Potri.007G042900	TCONS_00136615
Potri.014G082900	TCONS_00228886
Potri.009G061700	TCONS_00167743
Potri.010G041300	TCONS_00183789
Potri.008G151200	TCONS_00146978
Potri.008G106300	TCONS_00154553
Potri.011G146400	TCONS_00202544
Potri.006G152100	TCONS_00124858
Potri.018G062200	TCONS_00273848
Potri.002G071300	TCONS_00037732
Potri.001G070800	TCONS_00002419
Potri.014G006000	TCONS_00225915
Potri.006G257100	TCONS_00118248
Potri.017G032800	TCONS_00262863
Potri.011G024800	TCONS_00193275
Potri.001G403100	TCONS_00032222
Potri.011G150200	TCONS_00197065
Potri.010G015100	TCONS_00172326
Potri.010G199300	TCONS_00179542
Potri.001G438400	TCONS_00033504
Potri.014G168300	TCONS_00239740
Potri.001G445800	TCONS_00033684
Potri.008G047200	TCONS_00151917
Potri.015G096400	TCONS_00250047
Potri.013G033200	TCONS_00221321
Potri.014G068500	TCONS_00235821
Potri.001G266400	TCONS_00009883
Potri.008G172700	TCONS_00147794
Potri.001G345200	TCONS_00012735
Potri.014G112200	TCONS_00230021
Potri.003G137200	TCONS_00061744
Potri.005G175800	TCONS_00095692
Potri.009G067700	TCONS_00167956
Potri.016G079900	TCONS_00254370
Potri.015G094800	TCONS_00250006
Potri.012G049300	TCONS_00205106
Potri.001G107200	TCONS_00003793
Potri.012G132700	TCONS_00208511
Potri.014G057400	TCONS_00235476
Potri.006G017300	TCONS_00109140
Potri.001G085100	TCONS_00002874
Potri.002G164700	TCONS_00041531
Potri.019G053800	TCONS_00285046
Potri.006G244000	TCONS_00117778
Potri.001G220100	TCONS_00025829
Potri.016G116600	TCONS_00255740
Potri.016G029300	TCONS_00257744
Potri.019G120300	TCONS_00286933
Potri.006G127100	TCONS_00123782
Potri.004G184500	TCONS_00079274
Potri.009G148600	TCONS_00164713
Potri.006G048800	TCONS_00110308
Potri.009G084500	TCONS_00162585
Potri.008G213400	TCONS_00158611
Potri.010G229600	TCONS_00191557
Potri.015G105400	TCONS_00245297
Potri.008G187200	TCONS_00157698
Potri.018G143400	TCONS_00276991
Potri.003G218700	TCONS_00064784
Potri.002G191300	TCONS_00042499
Potri.006G051000	TCONS_00110349
Potri.014G110200	TCONS_00229957
Potri.001G343200	TCONS_00012697
Potri.013G068900	TCONS_00222649
Potri.016G024500	TCONS_00252424
Potri.016G134900	TCONS_00256283
Potri.018G035800	TCONS_00272736
Potri.015G055000	TCONS_00243176
Potri.005G187300	TCONS_00105635
